Started: 10-Jan-2017 22:00
11	4	3	2	134	1.638395e+02	0	0	1.651071e+02	
11	5	3	2	135	1.652741e+02	0	0	1.665419e+02	
11	6	3	2	133	1.667087e+02	0	0	1.679764e+02	
11	7	3	1	128	1.681433e+02	0	0	1.694109e+02	
11	8	3	1	127	1.695779e+02	0	0	1.708456e+02	
11	9	3	1	129	1.710124e+02	0	0	1.722802e+02	
12	1	1	1	31	1.749658e+02	0	0	1.762336e+02	
12	2	1	2	34	1.764003e+02	0	0	1.776683e+02	
12	3	1	1	30	1.778351e+02	0	0	1.791028e+02	
12	4	1	1	29	1.792697e+02	0	0	1.805374e+02	
12	5	1	1	32	1.807043e+02	0	0	1.819720e+02	
12	6	1	1	28	1.821387e+02	0	0	1.834065e+02	
12	7	1	2	35	1.835734e+02	0	0	1.848412e+02	
12	8	1	2	36	1.850080e+02	0	0	1.862757e+02	
12	9	1	2	33	1.864426e+02	0	0	1.877104e+02	
13	1	2	1	84	1.912802e+02	0	0	1.925480e+02	
13	2	2	1	86	1.927145e+02	0	0	1.939825e+02	
13	3	2	2	88	1.941493e+02	0	0	1.954171e+02	
13	4	2	2	89	1.955840e+02	0	0	1.968517e+02	
13	5	2	2	90	1.970186e+02	0	0	1.982863e+02	
13	6	2	1	83	1.984531e+02	0	0	1.997208e+02	
13	7	2	1	85	1.998877e+02	0	0	2.011555e+02	
13	8	2	2	87	2.013222e+02	0	0	2.025901e+02	
13	9	2	1	82	2.027566e+02	0	0	2.040246e+02	
14	1	4	NaN	352	2.071441e+02	0	0	2.084116e+02	
14	2	4	NaN	375	2.085786e+02	0	0	2.098463e+02	
14	3	4	NaN	340	2.100132e+02	0	0	2.112810e+02	
14	4	4	NaN	371	2.114477e+02	0	0	2.127156e+02	
14	5	4	NaN	369	2.128824e+02	0	0	2.141502e+02	
14	6	4	NaN	357	2.143170e+02	0	0	2.155846e+02	
14	7	4	NaN	345	2.157516e+02	0	0	2.170193e+02	
14	8	4	NaN	376	2.171862e+02	0	0	2.184539e+02	
14	9	4	NaN	361	2.186208e+02	0	0	2.198885e+02	
15	1	1	1	41	2.248429e+02	0	0	2.261106e+02	
15	2	1	2	42	2.262774e+02	0	0	2.275452e+02	
15	3	1	1	38	2.277120e+02	0	0	2.289798e+02	
15	4	1	1	39	2.291464e+02	0	0	2.304144e+02	
15	5	1	2	43	2.305812e+02	0	0	2.318490e+02	
15	6	1	1	40	2.320158e+02	0	0	2.332836e+02	
15	7	1	2	44	2.334504e+02	0	0	2.347181e+02	
15	8	1	1	37	2.348850e+02	0	0	2.361527e+02	
15	9	1	2	45	2.363196e+02	0	0	2.375873e+02	
16	1	3	1	137	2.388217e+02	0	0	2.400895e+02	
16	2	3	2	142	2.402563e+02	0	0	2.415241e+02	
16	3	3	2	143	2.416907e+02	0	0	2.429586e+02	
16	4	3	2	141	2.431255e+02	0	0	2.443933e+02	
16	5	3	1	140	2.445601e+02	0	0	2.458277e+02	
16	6	3	1	138	2.459947e+02	0	0	2.472624e+02	
16	7	3	1	136	2.474291e+02	0	0	2.486970e+02	
16	7	5	1	136	2.488638e+02	0	0	2.500327e+02	
16	8	3	1	139	2.501984e+02	0	0	2.514661e+02	
16	9	3	2	144	2.516329e+02	0	0	2.529006e+02	
17	1	2	1	91	2.562202e+02	0	0	2.574881e+02	
17	2	2	1	95	2.576549e+02	0	0	2.589226e+02	
17	3	2	2	99	2.590895e+02	0	0	2.603572e+02	
17	4	2	2	96	2.605240e+02	0	0	2.617919e+02	
17	5	2	1	94	2.619586e+02	0	0	2.632264e+02	
17	6	2	1	92	2.633932e+02	0	0	2.646609e+02	
17	7	2	2	98	2.648278e+02	0	0	2.660956e+02	
17	8	2	1	93	2.662624e+02	0	0	2.675302e+02	
17	9	2	2	97	2.676970e+02	0	0	2.689647e+02	
18	1	4	NaN	355	2.745863e+02	0	0	2.758541e+02	
18	2	4	NaN	349	2.760209e+02	0	0	2.772887e+02	
18	3	4	NaN	377	2.774554e+02	0	0	2.787233e+02	
18	4	4	NaN	353	2.788900e+02	0	0	2.801579e+02	
18	5	4	NaN	337	2.803247e+02	0	0	2.815924e+02	
18	6	4	NaN	368	2.817593e+02	0	0	2.830271e+02	
18	7	4	NaN	356	2.831936e+02	0	0	2.844616e+02	
18	8	4	NaN	364	2.846284e+02	0	0	2.858963e+02	
18	9	4	NaN	338	2.860631e+02	0	0	2.873308e+02	
19	1	1	2	6	2.911508e+02	0	0	2.924186e+02	
19	2	1	1	5	2.925854e+02	0	0	2.938531e+02	
19	3	1	1	1	2.940200e+02	0	0	2.952877e+02	
19	4	1	2	9	2.954546e+02	0	0	2.967224e+02	
19	5	1	1	3	2.968891e+02	0	0	2.981570e+02	
19	6	1	1	4	2.983238e+02	0	0	2.995915e+02	
19	7	1	2	8	2.997584e+02	0	0	3.010261e+02	
19	8	1	1	2	3.011930e+02	0	0	3.024607e+02	
19	9	1	2	7	3.026275e+02	0	0	3.038953e+02	
20	1	3	1	149	3.068979e+02	0	0	3.081657e+02	
20	2	3	1	145	3.083325e+02	0	0	3.096003e+02	
20	3	3	1	148	3.097671e+02	0	0	3.110349e+02	
20	4	3	2	151	3.112017e+02	0	0	3.124693e+02	
20	5	3	2	152	3.126363e+02	0	0	3.139041e+02	
20	6	3	2	153	3.140708e+02	0	0	3.153387e+02	
20	7	3	1	147	3.155054e+02	0	0	3.167732e+02	
20	8	3	1	146	3.169400e+02	0	0	3.182078e+02	
20	9	3	2	150	3.183746e+02	0	0	3.196422e+02	
21	1	2	2	107	3.209436e+02	0	0	3.222113e+02	
21	2	2	2	105	3.223781e+02	0	0	3.236459e+02	
21	3	2	2	108	3.238127e+02	0	0	3.250804e+02	
21	4	2	1	103	3.252473e+02	0	0	3.265151e+02	
21	5	2	2	106	3.266819e+02	0	0	3.279497e+02	
21	6	2	1	100	3.281164e+02	0	0	3.293843e+02	
21	7	2	1	101	3.295511e+02	0	0	3.308188e+02	
21	8	2	1	104	3.309857e+02	0	0	3.322534e+02	
21	9	2	1	102	3.324203e+02	0	0	3.336880e+02	
22	1	4	NaN	354	3.353727e+02	0	0	3.366405e+02	
22	2	4	NaN	362	3.368074e+02	0	0	3.380752e+02	
22	3	4	NaN	341	3.382419e+02	0	0	3.395098e+02	
22	4	4	NaN	372	3.396765e+02	0	0	3.409444e+02	
22	4	5	NaN	372	3.410945e+02	0	0	3.422627e+02	
22	5	4	NaN	330	3.424290e+02	0	0	3.436968e+02	
22	6	4	NaN	332	3.438636e+02	0	0	3.451313e+02	
22	7	4	NaN	334	3.452981e+02	0	0	3.465660e+02	
22	8	4	NaN	342	3.467328e+02	0	0	3.480006e+02	
22	9	4	NaN	350	3.481672e+02	0	0	3.494351e+02	
23	1	1	2	51	3.524210e+02	0	0	3.536887e+02	
23	2	1	1	46	3.538556e+02	0	0	3.551232e+02	
23	3	1	1	49	3.552901e+02	0	0	3.565579e+02	
23	4	1	2	54	3.567248e+02	0	0	3.579926e+02	
23	5	1	2	52	3.581594e+02	0	0	3.594272e+02	
23	6	1	1	47	3.595940e+02	0	0	3.608618e+02	
23	7	1	1	50	3.610286e+02	0	0	3.622963e+02	
23	8	1	2	53	3.624630e+02	0	0	3.637309e+02	
23	9	1	1	48	3.638978e+02	0	0	3.651655e+02	
24	1	3	2	160	3.665167e+02	0	0	3.677845e+02	
24	2	3	2	161	3.679513e+02	0	0	3.692191e+02	
24	3	3	1	156	3.693859e+02	0	0	3.706536e+02	
24	4	3	1	154	3.708205e+02	0	0	3.720882e+02	
24	5	3	1	158	3.722551e+02	0	0	3.735227e+02	
24	6	3	1	157	3.736896e+02	0	0	3.749573e+02	
24	7	3	2	159	3.751244e+02	0	0	3.763920e+02	
24	8	3	1	155	3.765589e+02	0	0	3.778265e+02	
24	9	3	2	162	3.779934e+02	0	0	3.792612e+02	
